algorithm,problem,seed,best_f,feasible,max_violation,evals,walltime_s,notes,x_0,x_1,x_2,x_3
cmaes,photo_wf3,58,0.17457272794356218,False,0.5784648911413321,37,0.03275759999814909,no feasible point found across full history,0.020691741637850498,0.01769252823645178,0.2979045858125935,0.08524625317177215
cmaes,photo_wf3,59,0.286060375258603,False,0.005263586951435695,37,0.03300089998811018,no feasible point found across full history,0.527802694217775,0.19035682919715144,0.060778786585911106,0.21579810304772667
cmaes,photo_wf3,60,0.2557785495957952,False,0.19989382764312258,37,0.023804600001312792,no feasible point found across full history,0.24291186614910798,0.1121548815327621,0.06170714328865139,0.383332281386356
cmaes,photo_wf3,61,0.22721380911991806,False,0.1381682762238845,37,0.017327299996395595,no feasible point found across full history,0.0018160618013591961,0.38164118943797143,0.08875771541871949,0.38961675711806537
cmaes,photo_wf3,62,0.28333356258750414,False,0.04062167902231728,37,0.01812380000774283,no feasible point found across full history,0.6012714906962453,0.10484510998989494,9.753290096629129e-06,0.2532519670014458
de,photo_wf3,42,0.2414392563304546,False,3.563963803410175e-06,40000,12.484966100004385,no feasible point found across full history,0.1972382365122364,0.31010117232320983,0.15466815453747385,0.33798887266327654
de,photo_wf3,43,0.22044435392151884,False,1.2227967876254908e-05,40000,12.825428799988003,no feasible point found across full history,0.43454915581673814,0.03796758551784018,0.3238031163585183,0.20369237027477974
de,photo_wf3,44,0.24287691124674238,True,7.713210885551547e-07,40000,12.659952200003318,,0.32549070775679045,0.3913190486208278,0.24128470584841605,0.04190630909505427
de,photo_wf3,45,0.2640527237683696,False,2.4210818734271555e-06,40000,8.54737749999913,no feasible point found across full history,0.282850087100446,0.5996716802231445,0.10671310220656957,0.01076270938796646
de,photo_wf3,46,0.23501900956059174,False,2.5651330923803783e-06,40000,9.135193000009167,no feasible point found across full history,0.22006859987376876,0.4798272396263151,0.23681612406349486,0.06329060156951363
de,photo_wf3,47,0.2741485834410323,False,3.4708985439113604e-06,40000,11.247581600007834,no feasible point found across full history,0.32351186657592607,0.38343852852289995,0.007654065397453988,0.2853990104022639
de,photo_wf3,48,0.2206563427739639,True,9.139112349121348e-07,40000,11.911128899999312,,0.00021574296371642957,0.07980736983677136,0.019488116009027723,0.9004896851017195
de,photo_wf3,49,0.15086678013890406,True,5.491933268153559e-07,40000,11.796537499991246,,0.04853086642182092,0.132293336421152,0.6879737731089808,0.13120257324137313
de,photo_wf3,50,0.27868704576601866,True,5.549707408070148e-07,40000,12.81001390000165,,0.6960082486989674,0.05057467636640915,0.0015217220403261206,0.2518947979235566
de,photo_wf3,51,0.276123550781281,False,4.650314357812491e-06,40000,13.446513799994136,no feasible point found across full history,0.7159317001389571,0.03071879412736233,0.04107011824122481,0.212274737178098
de,photo_wf3,52,0.15799030876105213,False,1.7985529140451817e-06,40000,9.454910100001143,no feasible point found across full history,0.00022626965615610284,0.34686009031608633,0.6066088238866496,0.04630301758819387
de,photo_wf3,53,0.29762357464340333,True,8.594761029545595e-07,40000,8.606839400003082,,0.5541681829806037,0.4167589610366037,0.00013127720016150706,0.0289424382587342
de,photo_wf3,54,0.15500750433658983,False,2.920627112157348e-06,40000,9.373965099992347,no feasible point found across full history,0.1374816672893884,0.13273564489831813,0.723026422367856,0.006753344817325396
de,photo_wf3,55,0.1582966879169926,True,9.542047643140705e-07,40000,12.028098499999032,,0.15181643370620734,0.03174140318730762,0.8163025489773968,0.00013865992432381206
de,photo_wf3,56,0.24739362103572476,False,1.7780181855719945e-06,40000,12.835882800005493,no feasible point found across full history,0.21777192837528353,0.3289985610786379,0.14190586398988847,0.3113254245743757
de,photo_wf3,57,0.1742091269189616,True,7.597141835624655e-07,40000,12.968411999987438,,0.08958879595021232,0.1711123727925799,0.37671752524016294,0.3625820657312283
de,photo_wf3,58,0.221924952836431,False,1.5816088060338629e-06,40000,13.151726199997938,no feasible point found across full history,0.4023626203245452,0.004394072950436507,0.2860679792992914,0.3071737458169209
de,photo_wf3,59,0.22882206783750195,True,8.385446719216816e-07,40000,12.647624299992458,,0.4841996809831832,0.06224830565145634,0.30351986789626606,0.1500313069244225
de,photo_wf3,60,0.2609377723958992,False,1.0840261561950726e-05,40000,12.944554499990772,no feasible point found across full history,0.24685578741165906,0.41259922180070163,0.041205867270888284,0.299349963778313
de,photo_wf3,61,0.22867088588090842,False,6.70406935698864e-06,40000,10.419753399997717,no feasible point found across full history,0.3857462901331882,0.07434543239886186,0.2710711523813536,0.26884382915595334
de,photo_wf3,62,0.2807271446153139,False,4.539298610772846e-06,40000,8.54149290001078,no feasible point found across full history,0.4351546505298567,0.19217946693453852,0.038229929478543034,0.33444049235567264
ga,photo_wf3,42,0.2566409732889148,True,0.0,40000,9.494458700006362,,0.6824955067558316,0.1005777597636766,0.21040381487530926,0.006522918605182655
ga,photo_wf3,43,0.23653877167536108,True,0.0,40000,9.546046799994656,,0.2266121725876632,0.2698885864711706,0.19817341609135017,0.3053258248498161
ga,photo_wf3,44,0.24975082950241387,True,0.0,40000,9.538112399997772,,0.13689988122052005,0.6435241501504462,0.1344974035840524,0.08507856504498137
ga,photo_wf3,45,0.2875461282706013,True,0.0,40000,12.54951159999473,,0.7519517627414313,0.11428805823773683,0.00036218223315936465,0.13339799678767264
ga,photo_wf3,46,0.2393489519095724,True,0.0,40000,13.46928430000844,,0.26649736592498924,0.18596214763672012,0.19517617442013024,0.35236431201816043
ga,photo_wf3,47,0.24795023277295133,True,0.0,40000,13.568790999997873,,0.4346995498067639,0.18493359171586354,0.23812817488894686,0.1422386835884257
ga,photo_wf3,48,0.22081959808139462,True,0.0,40000,11.857313599990448,,0.2738163641076018,0.41535432302772013,0.3050736154710106,0.005755697393667408
ga,photo_wf3,49,0.14888456051405818,True,1.1102230246251565e-16,40000,14.35130370000843,,0.05020901879196196,0.09215988783804101,0.8166535794539804,0.04097751391601659
ga,photo_wf3,50,0.19277002140425348,True,2.220446049250313e-16,40000,12.602521499997238,,0.2185610482978432,0.3477063585758487,0.38833575273559634,0.045396840390711866
ga,photo_wf3,51,0.29120908408871804,True,0.0,40000,13.132809799993993,,0.6225348440048156,0.2908797610822786,0.08177500445326137,0.004810390459644528
ga,photo_wf3,52,0.1752620427830567,True,2.220446049250313e-16,40000,13.285247699997853,,0.21505345827995828,0.09749877836782123,0.5233141437582979,0.16413361959392272
ga,photo_wf3,53,0.15459950581938206,True,2.220446049250313e-16,40000,13.627106700005243,,0.01011168986545424,0.28304233260098965,0.5927478976232884,0.11409807991026791
ga,photo_wf3,54,0.2926505902884753,True,2.220446049250313e-16,40000,10.557106100008241,,0.5513122432689417,0.37281919838438865,0.0710969230953431,0.0047716352513267
ga,photo_wf3,55,0.17756296789709458,True,2.220446049250313e-16,40000,13.348319500000798,,0.262270421818685,0.17325937324321428,0.5204910973488244,0.04397910758927666
ga,photo_wf3,56,0.17884852903921977,True,0.0,40000,14.144435299996985,,0.16887172879505188,0.10712567161273384,0.417244544049549,0.30675805554266533
ga,photo_wf3,57,0.22451791713056618,True,0.0,40000,10.345420200013905,,0.3854602336159785,0.22773791233337612,0.3172254818800102,0.06957637217063523
ga,photo_wf3,58,0.221881126686593,True,0.0,40000,13.297859999991488,,0.575254994301738,0.022382658401677604,0.3647962093441832,0.03756613795240127
ga,photo_wf3,59,0.2600059978318761,True,0.0,40000,14.427827499996056,,0.44540445959754693,0.15049271202304393,0.18384714035696223,0.22025568802244697
ga,photo_wf3,60,0.24426404573545324,True,0.0,40000,12.949977100011893,,0.18647125288749594,0.2639448299091413,0.10956335317472132,0.4400205640286415
ga,photo_wf3,61,0.18666711166407018,True,0.0,40000,9.624703000008594,,0.07236710885665762,0.07157660901143637,0.2795959397374295,0.5764603423944766
ga,photo_wf3,62,0.15804145696418048,True,0.0,40000,12.686115899996366,,0.12769199270416326,0.21127872539345235,0.5954082986929233,0.06562098320946107
pso,photo_wf3,42,0.28180999779126015,True,7.07444481218289e-07,40000,12.971721399997477,,0.5515889801100784,0.1252668236993111,0.0031722667921361496,0.3199726368429557
pso,photo_wf3,43,0.18243843183156738,True,8.011338317182037e-07,40000,13.63809819999733,,0.22512743615902478,0.01994844793219555,0.4946727545247783,0.2602505602501696
pso,photo_wf3,44,0.2650033964022564,True,6.712686673182588e-07,40000,13.421298200002639,,0.26579741831763304,0.3783764151309757,0.02587233502310193,0.3299545027969567
pso,photo_wf3,45,0.24316982306494994,False,1.7079196354963244e-06,40000,12.967960000009043,no feasible point found across full history,0.007267016767353866,0.7426927764373004,0.059280948783676346,0.19076096593130504
pso,photo_wf3,46,0.27070484219386565,True,1.9460022904205232e-07,40000,11.444462600004044,,0.31971964863045305,0.3236051541633053,0.08064784474198794,0.2760275470644828
pso,photo_wf3,47,0.22420195033465132,True,2.2433199409199744e-08,40000,14.097656600002665,,0.28812937607975003,0.23886237424351717,0.275537190486818,0.1974710367567154
pso,photo_wf3,48,0.19431273646574124,True,7.377694457577633e-07,40000,12.482727900001919,,0.2664731732597075,0.2718705254257408,0.3955126784521883,0.06614436063180916
pso,photo_wf3,49,0.17512002313346925,True,4.3993247222928744e-07,40000,13.706854200005182,,0.08905395243071776,0.22077134312259397,0.3779644652417373,0.3122106791374232
pso,photo_wf3,50,0.22410362774250497,False,2.1263739603538667e-06,40000,10.312149200006388,no feasible point found across full history,0.1634550396654648,0.12200543579767945,0.16183138491706053,0.5527060132458349
pso,photo_wf3,51,0.23651365747689626,True,5.49890549983445e-07,40000,12.631919099992956,,0.09806607883511038,0.27299108732490673,0.06912200641988561,0.5598213773106472
pso,photo_wf3,52,0.16760071813776595,True,5.781930640935684e-07,40000,13.497392999997828,,0.14126117344766642,0.05594116288059772,0.5680853538766073,0.23471288798819256
pso,photo_wf3,53,0.1869285366419089,True,7.923538097864835e-07,40000,11.847225799996522,,0.28408104610598073,0.10689584779456429,0.4732216271253164,0.13580068662032882
pso,photo_wf3,54,0.1604557281802011,True,2.869939885741246e-08,40000,12.410793200004264,,0.002735462030091052,0.23247561218159907,0.4544202192574034,0.3103686778315075
pso,photo_wf3,55,0.18826516113243658,True,1.7086962822432383e-07,40000,12.926047500004643,,0.30738556823944935,0.03972889257626836,0.5133404718945713,0.1395452381593392
pso,photo_wf3,56,0.2104081461636189,True,6.741006350896583e-07,40000,12.218361899998854,,0.3099515350107913,0.31895257704969737,0.351625212445097,0.019470001393779163
pso,photo_wf3,57,0.24243753014630198,True,2.260013109989245e-07,40000,13.121457599991118,,0.1627271950682179,0.11934976400581368,0.03046908639551924,0.6874537285291382
pso,photo_wf3,58,0.19750980525938974,True,6.83516618860125e-08,40000,13.022975499989116,,0.17209643411216463,0.13350715827916826,0.30048507236622823,0.393911266890777
pso,photo_wf3,59,0.2588279548860002,True,9.084584543517238e-07,40000,11.697587100003147,,0.2646613563390879,0.44074384248349546,0.12383264043283163,0.1707612522861307
pso,photo_wf3,60,0.2587562153080449,True,2.8093476278634455e-07,40000,12.929909500002395,,0.23798083804245662,0.509918311283761,0.07298755523335368,0.17911357637519162
pso,photo_wf3,61,0.2123193696696534,True,5.208178339710656e-07,40000,11.542924599998514,,0.3499698658256497,0.05287290426788563,0.331457578395056,0.26569913069357476
pso,photo_wf3,62,0.27441183298895677,True,2.8065278301347973e-07,40000,13.275934899997083,,0.41694119758761644,0.20323806340561346,0.11316207468428426,0.2666583836697028
