measured,predicted
0.208625332,0.224492893
0.144980118,0.1352579
0.104231626,0.158291817
0.105415128,0.163165808
0.228597477,0.215247393
0.191509426,0.215247393
0.121877819,0.143587828
0.16025582,0.215706319
0.12986429,0.148096532
0.110148676,0.208756179
0.161746368,0.142778933
0.160322338,0.189710483
0.205624327,0.174669296
0.210770145,0.217884138
0.213655993,0.202778682
0.213590041,0.199323446
0.194525361,0.226840973
0.231992587,0.256851703
0.231892839,0.230087653
0.218614832,0.206351072
0.222633928,0.247018665
0.220749885,0.265245587
0.234654531,0.252770931
0.282926112,0.299868047
0.205188274,0.236259058
0.337694734,0.309911877
0.174225152,0.24293232
0.238785788,0.262990862
0.333056301,0.310363293
0.362341881,0.306848615
0.248137116,0.253124237
0.172341406,0.21131964
0.167645842,0.170425236
0.187225491,0.202929854
0.15548262,0.161664456
0.126095951,0.154550269
0.191589877,0.21759586
0.188969404,0.231717765
0.150766671,0.168724656
0.178306669,0.2026577
0.121538781,0.12834163
0.169462606,0.197538897
0.137750179,0.142190039
0.149888441,0.161357477
0.101192132,0.14736408
0.153713614,0.211625382
0.0972397625,0.165494308
0.113706566,0.14265117
0.168236628,0.214115828
0.173595399,0.21797435
0.116127752,0.149969995
0.36149165,0.190758154
0.1535061,0.216836154
0.175833955,0.168518335
0.0785312504,0.179310739
0.359693766,0.293356836
0.192215368,0.155595601
0.396164507,0.362564623
0.233661309,0.161142051
0.263610125,0.207144141
0.270487666,0.215783969
0.278169483,0.240353003
0.241915837,0.224893004
0.402840525,0.269091308
0.246067837,0.248654068
0.228685558,0.246646106
0.197392106,0.219556004
0.443259507,0.310037494
0.311279267,0.274055243
0.299932539,0.246849388
0.224207714,0.227175832
0.184598699,0.246849388
0.187986925,0.190564021
0.151040807,0.161756426
0.230059564,0.243282571
0.51875484,0.309931189
0.24957484,0.178963393
0.0707800314,0.191206619
0.261057526,0.206758916
0.202546567,0.212932199
0.193840116,0.219769478
0.122663319,0.204419345
0.173813388,0.167223558
0.26686278,0.261176348
0.317726493,0.307787269
0.328966081,0.310099095
0.284425437,0.30709818
0.36072439,0.258659184
0.301235259,0.288389355
0.342628568,0.278973728
0.18686147,0.272687495
0.200076759,0.268912107
0.267480373,0.297422975
0.333531529,0.292245299
0.304412305,0.285761774
0.224041492,0.235056877
0.273090869,0.257601649
0.229693368,0.251647055
0.156955928,0.183169603
0.321077764,0.251647055
0.223456055,0.251802057
0.115195617,0.166743055
0.152589262,0.14151974
0.197420165,0.242328525
0.267762333,0.214746505
0.114348613,0.184453398
0.108082302,0.222662777
0.0452839136,0.177431673
0.240299508,0.223204464
0.217542693,0.213085443
0.168412402,0.216174066
0.211658731,0.213297531
0.115438521,0.176529109
0.0397450365,0.146921664
0.0962260887,0.197819188
0.142063126,0.207469612
0.0969721079,0.138143405
0.304487079,0.252062738
0.312432736,0.266326278
0.211348057,0.267925709
0.285427421,0.326007068
0.256890655,0.284746349
0.242655441,0.284746349
0.497768313,0.339811206
0.385391116,0.331942707
0.3645477,0.289289862
0.311583608,0.254584789
0.336879164,0.338998139
0.330080271,0.298313409
0.288211703,0.249181688
0.328178555,0.268633336
0.381739259,0.311104178
0.328519225,0.307157934
0.348510444,0.28311938
0.332720518,0.30253312
0.43957305,0.282283217
0.329198927,0.236121714
0.135556236,0.19013375
0.313479275,0.263366103
0.382225633,0.250258893
0.280693799,0.161984205
0.348679155,0.155859649
0.397893995,0.213590175
0.401334018,0.218836948
0.373117894,0.238051355
0.332322538,0.175545722
0.281353951,0.136467576
0.176589191,0.176091716
0.286606312,0.286420405
0.329893589,0.315009117
0.315347612,0.329447836
0.237019658,0.285592735
0.274292231,0.322267711
0.163019776,0.241302565
0.343626291,0.322158337
0.168905437,0.204650581
0.302583247,0.286691517
0.162415609,0.1645253
0.267058671,0.21130231
0.206303433,0.209804997
0.191163465,0.17535235
0.183600038,0.216174617
0.148432299,0.190390795
0.143923268,0.203313559
0.179409012,0.208297566
0.126142219,0.141629547
0.210036084,0.202077881
0.155263677,0.197391793
0.166410729,0.127706975
0.17839852,0.144624203
0.222739115,0.203529745
0.209732637,0.20467107
0.364465773,0.307564408
0.2477469,0.31703347
0.225241661,0.310566932
0.249721348,0.273120284
0.365838528,0.362613618
0.185888499,0.243505359
0.303168923,0.294586003
0.243102089,0.229136795
0.30420059,0.259146452
0.304427505,0.235476673
0.233320802,0.206788257
0.140445098,0.156470269
0.173388198,0.211812526
0.155913532,0.170903787
0.169136435,0.169359416
0.136992604,0.181197256
0.118736394,0.16913788
0.194456413,0.181913152
0.144534186,0.163320839
0.173155084,0.202651694
0.218721241,0.256634116
0.20758903,0.19841598
0.201880217,0.164594412
0.224212274,0.165280387
0.197317094,0.164594412
0.29170382,0.17406562
0.288598806,0.194660753
0.270105988,0.205946907
0.367664099,0.319465458
0.333122015,0.330804467
0.32828477,0.341169029
0.371382117,0.3547436
0.376159072,0.333270162
0.28338486,0.32670188
0.380612522,0.389986992
0.239250615,0.311562717
0.201684415,0.27836591
0.29239291,0.288562775
0.230981082,0.310954601
0.402686,0.353219032
0.355406523,0.314829707
0.233925223,0.220692366
0.270223916,0.240420625
0.26868394,0.231907219
0.315998822,0.240261942
0.284307301,0.219733387
0.104143642,0.155222014
0.199269861,0.238705426
0.138937637,0.173738182
0.155732855,0.173738182
0.146594524,0.162863091
0.143927544,0.176358312
0.153737918,0.132648006
0.194210663,0.187559128
0.150249392,0.154457688
0.175115079,0.18558833
0.185537979,0.148189977
0.348631829,0.343695104
0.354958981,0.3443802
0.323511064,0.33459568
0.296263307,0.323507011
0.380801916,0.394774556
0.345358908,0.398066759
0.271451384,0.2798163
0.110472925,0.186120093
0.163018107,0.175632849
0.187791243,0.171735495
0.139639542,0.216209069
0.165235087,0.131544739
0.187379614,0.189670235
0.191724151,0.198706746
0.201283842,0.209679767
0.23547031,0.210369214
0.188695848,0.179556116
0.270858556,0.36537832
0.303100854,0.39908433
0.309236318,0.354081094
0.29427582,0.400265038
0.256453931,0.341596752
0.351708353,0.392579645
0.272981346,0.28571403
0.168295324,0.247269705
0.24083893,0.218263835
0.28796041,0.252367556
0.153865531,0.174511909
0.168517157,0.187197104
0.256086826,0.163678303
0.1642344,0.17137216
0.1694379,0.17619203
0.137033954,0.149333507
0.160864249,0.16956003
0.241820559,0.171338275
