algorithm,problem,seed,best_f,feasible,max_violation,evals,walltime_s,notes,x_0,x_1,x_2,x_3
cmaes,photo_wf3,60,0.19844885173759977,False,0.19989382764312258,37,0.020218400008161552,no feasible point found across full history,0.24291186614910798,0.1121548815327621,0.06170714328865139,0.383332281386356
cmaes,photo_wf3,61,0.1752629225074397,False,0.1381682762238845,37,0.03522270001121797,no feasible point found across full history,0.0018160618013591961,0.38164118943797143,0.08875771541871949,0.38961675711806537
cmaes,photo_wf3,62,0.19651351943025838,False,0.04062167902231728,37,0.03434450000349898,no feasible point found across full history,0.6012714906962453,0.10484510998989494,9.753290096629129e-06,0.2532519670014458
de,photo_wf3,42,0.1838020257421619,False,3.563963803410175e-06,40000,11.299211500008823,no feasible point found across full history,0.1972382365122364,0.31010117232320983,0.15466815453747385,0.33798887266327654
de,photo_wf3,43,0.20455354398266704,False,1.2227967876254908e-05,40000,13.589328000001842,no feasible point found across full history,0.43454915581673814,0.03796758551784018,0.3238031163585183,0.20369237027477974
de,photo_wf3,44,0.1683337238280588,True,7.713210885551547e-07,40000,17.64427699999942,,0.32549070775679045,0.3913190486208278,0.24128470584841605,0.04190630909505427
de,photo_wf3,45,0.1575023034767403,False,2.4210818734271555e-06,40000,15.739699700003257,no feasible point found across full history,0.282850087100446,0.5996716802231445,0.10671310220656957,0.01076270938796646
de,photo_wf3,46,0.1624635120894312,False,2.5651330923803783e-06,40000,15.704067399987252,no feasible point found across full history,0.22006859987376876,0.4798272396263151,0.23681612406349486,0.06329060156951363
de,photo_wf3,47,0.17591754031942963,False,3.4708985439113604e-06,40000,16.82192699999723,no feasible point found across full history,0.32351186657592607,0.38343852852289995,0.007654065397453988,0.2853990104022639
de,photo_wf3,48,0.20426325310416754,True,9.139112349121348e-07,40000,12.427297100002761,,0.00021574296371642957,0.07980736983677136,0.019488116009027723,0.9004896851017195
de,photo_wf3,49,0.1981057447788471,True,5.491933268153559e-07,40000,14.65262230001099,,0.04853086642182092,0.132293336421152,0.6879737731089808,0.13120257324137313
de,photo_wf3,50,0.2001592814888818,True,5.549707408070148e-07,40000,15.753224299987778,,0.6960082486989674,0.05057467636640915,0.0015217220403261206,0.2518947979235566
de,photo_wf3,51,0.20174304865724493,False,4.650314357812491e-06,40000,15.807165500009432,no feasible point found across full history,0.7159317001389571,0.03071879412736233,0.04107011824122481,0.212274737178098
de,photo_wf3,52,0.1843365526649986,False,1.7985529140451817e-06,40000,11.128225400010706,no feasible point found across full history,0.00022626965615610284,0.34686009031608633,0.6066088238866496,0.04630301758819387
de,photo_wf3,53,0.17372761196334724,True,8.594761029545595e-07,40000,11.471257800003514,,0.5541681829806037,0.4167589610366037,0.00013127720016150706,0.0289424382587342
de,photo_wf3,54,0.20040197826844985,False,2.920627112157348e-06,40000,16.306092400001944,no feasible point found across full history,0.1374816672893884,0.13273564489831813,0.723026422367856,0.006753344817325396
de,photo_wf3,55,0.20191620324123732,True,2.595638765034991e-07,40000,14.92836669999815,,0.3716321424278508,0.09396120006729158,0.5341908223058529,0.00021557563512815894
de,photo_wf3,56,0.1812925004366653,False,1.7780181855719945e-06,40000,12.149148199998308,no feasible point found across full history,0.21777192837528353,0.3289985610786379,0.14190586398988847,0.3113254245743757
de,photo_wf3,57,0.1963390521910481,True,7.597141835624655e-07,40000,10.909269999989192,,0.08958879595021232,0.1711123727925799,0.37671752524016294,0.3625820657312283
de,photo_wf3,58,0.2099114535456569,False,1.5816088060338629e-06,40000,11.744619599994621,no feasible point found across full history,0.4023626203245452,0.004394072950436507,0.2860679792992914,0.3071737458169209
de,photo_wf3,59,0.20092125092574978,True,8.385446719216816e-07,40000,11.144414300011704,,0.4841996809831832,0.06224830565145634,0.30351986789626606,0.1500313069244225
de,photo_wf3,60,0.1731561167664305,False,1.0840261561950726e-05,40000,10.756207300000824,no feasible point found across full history,0.24685578741165906,0.41259922180070163,0.041205867270888284,0.299349963778313
de,photo_wf3,61,0.2039740257784451,False,6.70406935698864e-06,40000,11.493499500007601,no feasible point found across full history,0.3857462901331882,0.07434543239886186,0.2710711523813536,0.26884382915595334
de,photo_wf3,62,0.1926552812299199,False,4.539298610772846e-06,40000,10.103665000002366,no feasible point found across full history,0.4351546505298567,0.19217946693453852,0.038229929478543034,0.33444049235567264
ga,photo_wf3,42,0.19134965266720036,True,0.0,40000,11.028864899999462,,0.6824955067557948,0.10057775976435279,0.21040381487453866,0.0065229186053137956
ga,photo_wf3,43,0.18726068215311548,True,0.0,40000,11.87944589999097,,0.22661217258591163,0.26988858647119307,0.19817341609312578,0.30532582484976956
ga,photo_wf3,44,0.15560788667304898,True,1.1102230246251565e-16,40000,12.277519700000994,,0.13689988122051538,0.6435241501508129,0.13449740358388143,0.08507856504479028
ga,photo_wf3,45,0.19468086009199362,True,0.0,40000,10.659535200000391,,0.7519517627366417,0.11428805824193827,0.00036218223550074223,0.13339799678591927
ga,photo_wf3,46,0.19693104737019948,True,0.0,40000,12.119292200004566,,0.26649736592500245,0.18596214763672658,0.19517617442012716,0.3523643120181438
ga,photo_wf3,47,0.1901597490519892,True,0.0,40000,12.324092100010603,,0.43469954980676756,0.18493359171590493,0.23812817488890176,0.1422386835884257
ga,photo_wf3,48,0.16664052543919433,True,0.0,40000,12.147857599993586,,0.2738163641075125,0.4153543230281987,0.3050736154710059,0.005755697393282878
ga,photo_wf3,49,0.2026300807426351,True,2.220446049250313e-16,40000,12.801439000002574,,0.05020901879196052,0.092159887838162,0.8166535794538672,0.04097751391601038
ga,photo_wf3,50,0.17491698376845372,True,2.220446049250313e-16,40000,15.036133199988399,,0.2185610482978229,0.34770635857592397,0.38833575273557086,0.045396840390682446
ga,photo_wf3,51,0.17981723957419196,True,0.0,40000,13.372868399994331,,0.6225348440056148,0.29087976108352365,0.08177500445114372,0.004810390459717953
ga,photo_wf3,52,0.2003651083664099,True,2.220446049250313e-16,40000,12.923217799994745,,0.2150534582799605,0.09749877836790058,0.5233141437582801,0.16413361959385897
ga,photo_wf3,53,0.18741140792931038,True,1.1102230246251565e-16,40000,12.780011499999091,,0.010111689865335276,0.2830423326011513,0.5927478976231543,0.11409807991035904
ga,photo_wf3,54,0.17400325847035453,True,0.0,40000,12.976250100007746,,0.5513122432691219,0.3728191983843829,0.07109692309536982,0.004771635251125465
ga,photo_wf3,55,0.19434888049737475,True,2.220446049250313e-16,40000,11.890441600000486,,0.2622704218188746,0.1732593732467621,0.5204910973450524,0.04397910758931101
ga,photo_wf3,56,0.200420600804983,True,0.0,40000,14.35449329999392,,0.16887172879507448,0.10712567161274511,0.417244544049549,0.30675805554263147
ga,photo_wf3,57,0.18477745276320384,True,2.220446049250313e-16,40000,16.738542599996435,,0.38546023361598264,0.22773791233342858,0.31722548187995364,0.06957637217063523
ga,photo_wf3,58,0.20229509446714114,True,0.0,40000,16.525295500003267,,0.5752549943022174,0.02238265840161709,0.3647962093437287,0.03756613795243682
ga,photo_wf3,59,0.19587969476010675,True,0.0,40000,17.651004600003944,,0.44540445959760105,0.15049271202302278,0.18384714035695238,0.22025568802242387
ga,photo_wf3,60,0.18930723341243946,True,0.0,40000,16.084085400012555,,0.18647125288764496,0.2639448299091402,0.10956335317460948,0.4400205640286053
ga,photo_wf3,61,0.20994409270709338,True,0.0,40000,17.6093824999989,,0.0723671088591398,0.07157660901143637,0.27959593974150504,0.5764603423879188
ga,photo_wf3,62,0.19253041510388968,True,2.220446049250313e-16,40000,16.262670299998717,,0.12769199270415282,0.21127872539378836,0.5954082986926911,0.06562098320936793
pso,photo_wf3,42,0.19564236514989863,True,3.457079111868211e-07,40000,17.30732170000556,,0.5452257462227569,0.1312631996851238,0.0031222026410579347,0.32038919715897257
pso,photo_wf3,43,0.2061834247562297,True,8.011338317182037e-07,40000,16.659404499994707,,0.22512743615902478,0.01994844793219555,0.4946727545247783,0.2602505602501696
pso,photo_wf3,44,0.1761827476177048,True,6.462399309015154e-07,40000,16.754298900006688,,0.2663612144350957,0.37863990296814404,0.02487675839506941,0.33012147796176
pso,photo_wf3,45,0.15379181200571573,False,1.7079196354963244e-06,40000,18.61972240000614,no feasible point found across full history,0.007267016767353866,0.7426927764373004,0.059280948783676346,0.19076096593130504
pso,photo_wf3,46,0.18125384665029398,True,2.1010439565927186e-07,40000,16.85268609999912,,0.31845956342909626,0.32494229444104317,0.07176011294295011,0.284838239291306
pso,photo_wf3,47,0.18662508770025404,True,2.2433199409199744e-08,40000,16.611731700002565,,0.28812937607975003,0.23886237424351717,0.275537190486818,0.1974710367567154
pso,photo_wf3,48,0.18197400941520644,True,4.871131638051196e-07,40000,17.596845599997323,,0.26687357811527085,0.2721166179491762,0.3938298559064144,0.06717946091597478
pso,photo_wf3,49,0.1906217276457957,True,4.3993247222928744e-07,40000,16.77038739999989,,0.08905395243071776,0.22077134312259397,0.3779644652417373,0.3122106791374232
pso,photo_wf3,50,0.204924844687602,False,2.1263739603538667e-06,40000,13.283776500000386,no feasible point found across full history,0.1634550396654648,0.12200543579767945,0.16183138491706053,0.5527060132458349
pso,photo_wf3,51,0.1855864461712124,True,1.9400659745372195e-07,40000,18.449551400000928,,0.09286901083870132,0.2926243002609643,0.04495438304465458,0.5695521118490824
pso,photo_wf3,52,0.2026355263899653,True,5.781930640935684e-07,40000,17.52523500000825,,0.14126117344766642,0.05594116288059772,0.5680853538766073,0.23471288798819256
pso,photo_wf3,53,0.19947915492688356,True,5.046352011817135e-07,40000,11.883788299994194,,0.28478793884648707,0.10749382709552488,0.47195360584312296,0.13576513285006622
pso,photo_wf3,54,0.1886633581219457,True,2.869939885741246e-08,40000,17.933331799998996,,0.002735462030091052,0.23247561218159907,0.4544202192574034,0.3103686778315075
pso,photo_wf3,55,0.20529320170852222,True,5.467863850583399e-08,40000,19.10534930000722,,0.3075222895846777,0.03973985692018005,0.5132364313499082,0.13950147682387268
pso,photo_wf3,56,0.17568300322642544,True,2.779609049596843e-07,40000,16.747345399999176,,0.30978500670064985,0.31983826668326476,0.34971482295074513,0.02066218162624519
pso,photo_wf3,57,0.20045621621586224,True,5.791132589028081e-07,40000,12.71822070000053,,0.1693943788891046,0.12062473121719426,0.019215411720636635,0.6907660572863233
pso,photo_wf3,58,0.20239674286806733,True,9.580267914532925e-07,40000,15.540192999993451,,0.17249261450945225,0.1338414676201179,0.2998169723963188,0.3938479874473195
pso,photo_wf3,59,0.16867414044587092,True,2.972198045458896e-07,40000,18.063587199998437,,0.2648510811426432,0.44078052801448864,0.12380906391896251,0.1705596241437102
pso,photo_wf3,60,0.16475476621672108,True,1.1250011366925605e-08,40000,17.967398399996455,,0.2381719726983717,0.5099118472361203,0.07342795516280907,0.1784882361527103
pso,photo_wf3,61,0.20530212965277922,True,5.208178339710656e-07,40000,15.433721300010802,,0.3499698658256497,0.05287290426788563,0.331457578395056,0.26569913069357476
pso,photo_wf3,62,0.19230986432937647,True,4.0163168490980894e-07,40000,11.998103400008404,,0.41701495447453807,0.2040100550751081,0.11296562955456978,0.2660089592640992
