algorithm,problem,seed,best_f,feasible,max_violation,evals,walltime_s,notes,x_0,x_1,x_2,x_3
de,photo_wf3,50,0.13976927739857928,True,5.549707408070148e-07,40000,18.585133700005827,,0.6960082486989674,0.05057467636640915,0.0015217220403261206,0.2518947979235566
de,photo_wf3,51,0.16312116546071714,False,4.650314357812491e-06,40000,14.811671100003878,no feasible point found across full history,0.7159317001389571,0.03071879412736233,0.04107011824122481,0.212274737178098
de,photo_wf3,52,0.29837910399901535,False,1.7985529140451817e-06,40000,13.042192299995804,no feasible point found across full history,0.00022626965615610284,0.34686009031608633,0.6066088238866496,0.04630301758819387
ga,photo_wf3,42,0.269240343295362,True,1.1102230246251565e-16,40000,19.527630299999146,,0.6824955067557961,0.10057775976434624,0.2104038148745247,0.006522918605332911
ga,photo_wf3,43,0.1451210558663173,True,0.0,40000,18.663797500004875,,0.22661217258766445,0.269888586471173,0.19817341609126782,0.3053258248498948
ga,photo_wf3,44,-0.01948521661816613,True,0.0,40000,18.107546200000797,,0.13689988122094676,0.6435241501509524,0.13449740358312098,0.08507856504497974
ga,photo_wf3,45,0.1207014449892107,True,0.0,40000,17.427527799998643,,0.7519517627369022,0.11428805806262671,0.00036218226102264215,0.13339799693944832
ga,photo_wf3,46,0.18239589290007774,True,2.220446049250313e-16,40000,15.763228299998445,,0.2664973659250027,0.18596214763672833,0.19517617442012744,0.3523643120181416
ga,photo_wf3,47,0.24165874163979367,True,0.0,40000,19.781377000006614,,0.4346995498067644,0.18493359171590718,0.23812817488890264,0.1422386835884257
ga,photo_wf3,48,0.18208926518319685,True,0.0,40000,20.132225099994685,,0.27381636410775617,0.4153543230277024,0.3050736154708779,0.005755697393663427
ga,photo_wf3,49,0.39119506162584977,True,2.220446049250313e-16,40000,20.846321600009105,,0.05020901879196196,0.09215988783805369,0.8166535794539751,0.040977513916009504
ga,photo_wf3,50,0.25625208046896153,True,0.0,40000,21.146841099995072,,0.21856104829782141,0.34770635857592325,0.3883357527355726,0.045396840390682806
ga,photo_wf3,51,0.09179075531252782,True,0.0,40000,15.233721600001445,,0.6225348440056213,0.2908797610835199,0.08177500445112665,0.00481039045973221
ga,photo_wf3,52,0.3825034956342823,True,2.220446049250313e-16,40000,16.369246800008113,,0.21505345827992858,0.09749877836792023,0.5233141437580646,0.16413361959408673
pso,photo_wf3,42,0.11381845557505721,True,3.457079111868211e-07,40000,16.77723479999986,,0.5452257462227569,0.1312631996851238,0.0031222026410579347,0.32038919715897257
pso,photo_wf3,43,0.4015811221470481,True,9.320685561142739e-07,40000,18.206880800004,,0.24860692743732965,0.019462362581428916,0.470926254156193,0.2610035237564923
pso,photo_wf3,44,0.028706436876666214,True,6.462399309015154e-07,40000,17.481248299998697,,0.2663612144350957,0.37863990296814404,0.02487675839506941,0.33012147796176
pso,photo_wf3,45,-0.06780895798023273,False,1.7079196354963244e-06,40000,17.396210699997027,no feasible point found across full history,0.007267016767353866,0.7426927764373004,0.059280948783676346,0.19076096593130504
pso,photo_wf3,46,0.05822454270335156,True,2.1010439565927186e-07,40000,18.58999049999693,,0.31845956342909626,0.32494229444104317,0.07176011294295011,0.284838239291306
pso,photo_wf3,47,0.23774034993422635,True,2.2433199409199744e-08,40000,15.488837900004,,0.28812937607975003,0.23886237424351717,0.275537190486818,0.1974710367567154
pso,photo_wf3,48,0.28985114304019427,True,4.871131638051196e-07,40000,18.15118149999762,,0.26687357811527085,0.2721166179491762,0.3938298559064144,0.06717946091597478
pso,photo_wf3,49,0.29995925225527587,True,4.3993247222928744e-07,40000,18.615501699998276,,0.08905395243071776,0.22077134312259397,0.3779644652417373,0.3122106791374232
pso,photo_wf3,50,0.1856393678329509,False,2.1263739603538667e-06,40000,19.037821899997653,no feasible point found across full history,0.1634550396654648,0.12200543579767945,0.16183138491706053,0.5527060132458349
pso,photo_wf3,51,0.08134215760604034,True,1.9400659745372195e-07,40000,18.724720199999865,,0.09286901083870132,0.2926243002609643,0.04495438304465458,0.5695521118490824
pso,photo_wf3,52,0.4019760152578433,True,7.832185668910085e-07,40000,14.525710300003993,,0.1806773541686148,0.053704786461470345,0.5684531458346802,0.19716549675380152
