measured,predicted
0.188341305,0.175158828
0.174873114,0.197400957
0.120576508,0.195140228
0.212064371,0.165940732
0.135743752,0.20113188
0.163476214,0.187046871
0.145105377,0.203803569
0.184498668,0.180236593
0.127677768,0.199265182
0.140798524,0.197635964
0.155206308,0.197635964
0.208090484,0.18317838
0.155969277,0.1961689
0.217897877,0.183610797
0.214867547,0.186586812
0.133164555,0.201898158
0.156737894,0.196461171
0.143701196,0.202115163
0.221926689,0.188764498
0.175454021,0.208250493
0.163584337,0.200116351
0.220990598,0.178494528
0.29019624,0.173194811
0.159013182,0.206406221
0.227028683,0.186354771
0.243444026,0.186354771
0.175221309,0.207083315
0.238409415,0.210143045
0.243356705,0.203155607
0.188953817,0.171241507
0.191009179,0.176890045
0.189898729,0.179078862
0.200126395,0.17805934
0.221471295,0.17805934
0.224288881,0.17805934
0.229444087,0.177301675
0.234772891,0.195853382
0.149766594,0.195379138
0.204910815,0.184011191
0.185871363,0.193763793
0.204503894,0.184435889
0.131729662,0.198803678
0.194867626,0.202939972
0.177693263,0.196104839
0.203150675,0.178664312
0.167550713,0.20547922
0.166168198,0.198235422
0.189511344,0.19352752
0.143016577,0.207194462
0.149240956,0.203111857
0.127239138,0.204481006
0.231601283,0.181433812
0.247195974,0.178116947
0.215654999,0.196353674
0.225042537,0.187854424
0.158079833,0.208826169
0.135622159,0.204191342
0.260709465,0.18117404
0.225178465,0.188624129
0.162411198,0.210256621
0.147590563,0.206502348
0.240573376,0.191942468
0.241683677,0.187008366
0.192759246,0.205524638
0.201250792,0.200744197
0.166938022,0.174224108
0.191031113,0.17983979
0.193610758,0.184765428
0.183702782,0.188437089
0.158594698,0.193317458
0.136878788,0.199869096
0.151840955,0.190091461
0.167896554,0.206556559
0.132960021,0.192406788
0.0907642394,0.204336002
0.0899135694,0.205149621
0.0907546654,0.204518482
0.121607654,0.196413875
0.325242102,0.209733978
0.31692493,0.21018219
0.131222859,0.197270706
0.165200993,0.197270706
0.189755157,0.2106857
0.182709694,0.210771307
0.181543738,0.197108746
0.172946006,0.202384606
0.133171812,0.208283067
0.104097255,0.201608285
0.115562417,0.204490975
0.101466522,0.208715782
0.118649602,0.204014421
0.128458098,0.19862771
0.0984957665,0.207615867
0.133831456,0.192499012
0.140491754,0.200039804
0.177014604,0.193167463
0.185758784,0.185743794
0.201375484,0.189700082
0.220648855,0.191697806
0.173039272,0.199059546
0.214945614,0.191497162
0.184629723,0.200200558
0.184646025,0.201141939
0.187912673,0.201940864
0.179392412,0.19575949
0.192175418,0.196926892
0.198711544,0.195107117
0.184445143,0.199129418
0.153892726,0.20898819
0.197050706,0.19857049
0.146999955,0.203477159
0.122123986,0.207720652
0.140968502,0.204986021
0.186079621,0.19974035
0.208625332,0.196137175
0.144980118,0.210872769
0.104231626,0.207982823
0.105415128,0.208552942
0.228597477,0.197004259
0.191509426,0.197004259
0.121877819,0.211466298
0.16025582,0.202725932
0.12986429,0.212370738
0.110148676,0.208289891
0.161746368,0.213208616
0.160322338,0.201266199
0.205624327,0.193826988
0.210770145,0.198593125
0.213655993,0.195086911
0.213590041,0.199618459
0.194525361,0.203065783
0.231992587,0.20377028
0.231892839,0.198287755
0.218614832,0.201766998
0.222633928,0.197588071
0.220749885,0.198400751
0.234654531,0.20021382
0.282926112,0.208102539
0.205188274,0.202831104
0.337694734,0.20967409
0.174225152,0.202712327
0.238785788,0.199435964
0.333056301,0.210126534
0.362341881,0.210937515
0.248137116,0.210634813
0.172341406,0.20588398
0.167645842,0.208764255
0.187225491,0.206356257
0.15548262,0.211523533
0.126095951,0.209760457
0.191589877,0.204921469
0.188969404,0.203090131
0.150766671,0.209599048
0.178306669,0.20695366
0.121538781,0.211736247
0.169462606,0.207457811
0.137750179,0.21247384
0.149888441,0.212671638
0.101192132,0.211625814
0.153713614,0.207859933
0.0972397625,0.211439043
0.113706566,0.212382853
0.168236628,0.207378462
0.173595399,0.20592773
0.116127752,0.213053674
0.36149165,0.211320832
0.1535061,0.207157746
0.175833955,0.213557094
0.0785312504,0.212131441
0.359693766,0.214212194
